city,house_title,house_type,price,user,no_of_ratings,rating,house_detail,house_details,no_of_guest,house_size,no_of_beds,no_of_baths,house,beds,bath
LaRochelle,BIENVENUE A BORD 2,Entire home,70,Marie-NoĂ«lle,134,4.77,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n347 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n347 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,1 Chambre double tout confort au calme.,Private room in house,32,Eric,285,4.55,"['2 guests', '1 bedroom', '1 bed', '2 baths', '\U000f0004\n590 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '2 baths'"", "" '\\U000f0004\\n590 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '2 baths',1,1,2
LaRochelle,DĂ©paysant sĂ©jour sur un voiler pour 4,Entire home,45,FrĂ©dĂ©ric,5,4.6,"['4 guests', '2 bedrooms', '2 beds', '1.5 baths', '\U000f0004\n483 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n483 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '1.5 baths',2,2,1.5
LaRochelle,T2 avec terrasse et vue sur piscine,Entire home,45,Morgane,59,4.45,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n71 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n71 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Appartement - Terrasse - WIFI - Chatelaillon-plage,Entire home,52,Manon,29,4.85,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n76 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n76 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,CHAMBRE PRIVĂ‰E CHEZ Lâ€™HABITANT,Private room in house,20,Jocelyne,48,4.96,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n123 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n123 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Voilier de 15 m Ă  La Rochelle,Entire home,190,Philippe,172,4.64,"['7 guests', '4 bedrooms', '4 beds', '1 bath', '\U000f0004\n359 Reviews', '\U000f0019\nVerified']","[""['7 guests'"", "" '4 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n359 Reviews'"", "" '\\U000f0019\\nVerified']""]",7, '4 bedrooms', '4 beds', '1 bath',4,4,1
LaRochelle,BIENVENUE Ă€ BORD,Entire home,70,Marie-NoĂ«lle,180,4.81,"['5 guests', '2 bedrooms', '2 beds', 'Half-bath', '\U000f0004\n347 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n347 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '2 beds', 'Half-bath',2,2,0.5
LaRochelle,Cabine privĂ©e sur un bateau historique,Private room in boat,110,Philippe,148,4.7,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n359 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n359 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Grand atelier vitrĂ© + chambre sur jardin,Entire home,56,Carole,256,4.7,"['2 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n257 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n257 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,La p'tite maritaise du petit bois.,Entire home,90,David,84,4.9,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n84 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n84 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,chambre indĂ©pendante chez l'habitant,Private room in townhouse,60,Delphine,64,4.81,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n64 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Logement studio,Shared room in apartment,15,Manuel,3,5,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n3 Reviews']","[""['1 guest'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n3 Reviews']""]",1, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,"Joli Voilier de 10m, caractĂ¨re et esprit du large",Entire home,80,Henri-NoĂ«l,153,4.84,"['5 guests', '2 bedrooms', '5 beds', 'Half-bath', '\U000f0004\n153 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '5 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n153 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '5 beds', 'Half-bath',2,5,0.5
LaRochelle,La Rochelle-l'Ile de RĂ© autrement....,Entire home,90,Michael,15,5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n53 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n53 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Appartement ancien 60 m2,Entire home,75,Karine,165,4.47,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n165 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n165 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Location vacances 2 piĂ¨ces proche La Rochelle,Entire home,50,Fabrice,92,4.92,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n92 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n92 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,GĂ®te grand confort,Entire home,205,Emmanuel Et Patricia,31,4.8,"['12 guests', '6 bedrooms', '9 beds', '3 baths', '\U000f0004\n31 Reviews']","[""['12 guests'"", "" '6 bedrooms'"", "" '9 beds'"", "" '3 baths'"", "" '\\U000f0004\\n31 Reviews']""]",12, '6 bedrooms', '9 beds', '3 baths',6,9,3
LaRochelle,Au coeur de la vieille ville,Entire home,140,Sami,87,4.56,"['10 guests', '3 bedrooms', '5 beds', '1 bath', '\U000f0004\n124 Reviews', '\U000f0019\nVerified']","[""['10 guests'"", "" '3 bedrooms'"", "" '5 beds'"", "" '1 bath'"", "" '\\U000f0004\\n124 Reviews'"", "" '\\U000f0019\\nVerified']""]",10, '3 bedrooms', '5 beds', '1 bath',3,5,1
LaRochelle,Chambre Ă  louer,Private room in house,37,Berenice,179,4.62,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n183 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n183 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,APPARTEMENT *** PLAGE IMMEDIATE - PLAGE + PARKING,Entire home,49,Xavier,30,4.73,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n76 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n76 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,BIENVENUE Ă€ BORD 3,Entire home,75,Marie-NoĂ«lle,33,4.88,"['4 guests', '2 bedrooms', '2 beds', 'Half-bath', '\U000f0004\n347 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n347 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', 'Half-bath',2,2,0.5
LaRochelle,Chambre privĂ©e La Rochelle,Private room in townhouse,36,Berenice,4,4.5,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n183 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n183 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,MAISON PROCHE DE LA ROCHELLE 6-8 PERSONNES,Entire home,80,Fabienne & David,26,4.96,"['8 guests', '3 bedrooms', '5 beds', '2 baths', '\U000f0004\n26 Reviews', '\U000f0019\nVerified']","[""['8 guests'"", "" '3 bedrooms'"", "" '5 beds'"", "" '2 baths'"", "" '\\U000f0004\\n26 Reviews'"", "" '\\U000f0019\\nVerified']""]",8, '3 bedrooms', '5 beds', '2 baths',3,5,2
LaRochelle,CHARMANT STUDIO EN CHARENTE-MARITIME,Entire home,39,Isabelle,127,4.91,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n127 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n127 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Bateau dans vieux port de la Rochelle (Ours brun),Entire home,55,Moli,38,4.16,"['2 guests', '1 bedroom', '2 beds', '1.5 baths', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n69 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '2 beds', '1.5 baths',1,2,1.5
LaRochelle,Chambre Ă  La Rochelle,Room in hotel,129,Laurent,8,4,"['4 guests', '1 bedroom', '3 beds', '1 private bath', '\U000f0004\n58 Reviews']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 private bath'"", "" '\\U000f0004\\n58 Reviews']""]",4, '1 bedroom', '3 beds', '1 private bath',1,3,1
LaRochelle,bateau 4 places parking gratuit proche ville,Entire home,70,Michel,63,4.78,"['4 guests', '2 bedrooms', '2 beds', '0 baths', '\U000f0004\n89 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '0 baths'"", "" '\\U000f0004\\n89 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '0 baths',2,2,0
LaRochelle,Cottage plain pied 2 personnes,Entire home,112,Le Bois,139,4.59,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n190 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n190 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Appartement en duplex rĂ©novĂ©,Entire home,125,Ramadan,4,4,"['6 guests', '3 bedrooms', '4 beds', '2 baths', '\U000f0004\n36 Reviews']","[""['6 guests'"", "" '3 bedrooms'"", "" '4 beds'"", "" '2 baths'"", "" '\\U000f0004\\n36 Reviews']""]",6, '3 bedrooms', '4 beds', '2 baths',3,4,2
LaRochelle,Appartement en plein centre-ville de La Rochelle.,Entire home,48,Clara,33,4.85,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n33 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n33 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Au 29 !!!,Entire home,90,Cathy,108,4.89,"['5 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n108 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n108 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Walk or Bike from the old market to the port,Entire home,150,GrĂ©gory,81,4.88,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n81 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n81 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Tiny house/Chalet en bois Ă  10 min de La Rochelle,Entire home,60,Alexandre,72,4.74,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n72 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n72 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,"Voilier au vieux port ,vue tours",Entire home,55,Naiwen,62,4.19,"['4 guests',  '1 bedroom', '3 beds', 'Half-bath', '\U000f0004\n147 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", ""  '1 bedroom'"", "" '3 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n147 Reviews'"", "" '\\U000f0019\\nVerified']""]",4,  '1 bedroom', '3 beds', 'Half-bath',1,3,0.5
LaRochelle,CHAMBRE PRIVĂ‰E CHEZ Lâ€™HABITANT AVEC DOUCHE,Private room in house,20,Jocelyne,72,4.91,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n123 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n123 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,appart proche la Rochelle et Chatellaillon,Entire home,60,Colette,55,4.93,"['3 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n55 Reviews']","[""['3 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n55 Reviews']""]",3, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,CENTRE CHATELAILLON T3** AVEC COUR 100m PLAGE,Entire home,85,Cyrielle,60,4.78,"['8 guests', '2 bedrooms', '6 beds', '1 bath', '\U000f0004\n337 Reviews', '\U000f0019\nVerified']","[""['8 guests'"", "" '2 bedrooms'"", "" '6 beds'"", "" '1 bath'"", "" '\\U000f0004\\n337 Reviews'"", "" '\\U000f0019\\nVerified']""]",8, '2 bedrooms', '6 beds', '1 bath',2,6,1
LaRochelle,RĂ©sidence BNB Swimming Pool - Awesome view,Entire home,110,RĂ©sidence BNB,105,4.55,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n5,064 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n5"", ""064 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,1 Chambre double tout confort au calme.,Private room in house,32,Eric,179,4.58,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n590 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n590 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Location d Ă©tĂ©,Entire home,33,Isabelle,24,4.46,"['2 guests', '1 bedroom', '0 beds', '0 baths', '\U000f0004\n24 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '0 beds'"", "" '0 baths'"", "" '\\U000f0004\\n24 Reviews']""]",2, '1 bedroom', '0 beds', '0 baths',1,0,0
LaRochelle,"Appt cosy avec parking, proche plage, vieux port",Entire home,120,Frederic,16,4.87,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n16 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n16 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,L'Emilienne,Private room in bed and breakfast,63,Katia,54,4.8,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n98 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n98 Reviews']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Maisonnette proche ChĂ¢telaillon/ La Rochelle,Entire home,45,Fred,39,4.9,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n39 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n39 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,studio avec terrasse,Entire home,49,Laetitia,347,4.25,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n666 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n666 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,CHARMANTE PETITE MAISON avec patio,Entire home,75,Isabelle,126,4.35,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n129 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n129 Reviews'"", "" '\\U000f1101\\n1 Reference'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Petite maison proximitĂ© centre-ville..,Private room in house,37,Claude,6,4.33,"['1 guest', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n6 Reviews']","[""['1 guest'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 private bath'"", "" '\\U000f0004\\n6 Reviews']""]",1, '1 bedroom', '2 beds', '1 private bath',1,2,1
LaRochelle,Charmant Studio Ă  150 m du port de Saint Martin,Entire home,55,Lionel,79,4.86,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n80 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n80 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Chambre lumineuse chez lâ€™habitant,Private room in bed and breakfast,23,Jocelyne,3,5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n123 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n123 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,guest room in an artist's studio,Private room in bed and breakfast,83,LiL,202,4.9,"['2 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n202 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1.5 baths'"", "" '\\U000f0004\\n202 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1.5 baths',1,1,1.5
LaRochelle,Bateau hyper centre la Rochelle (Bourdon),Entire home,55,Moli,23,4.27,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n69 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n69 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Maison de vacances face plan d'eau,Entire home,65,Aline,99,4.77,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n99 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n99 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '3 beds', '1 bath',2,3,1
LaRochelle,studio indĂ©pendant au calme Ă  deux pas de la plage,Entire home,60,Yannick,114,4.74,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n116 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n116 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Studio tout confort indĂ©pendant.,Entire home,55,Eric,86,4.53,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n590 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n590 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Chambre d'HĂ´tes "" Cosy"" Le NoroĂ®t",Private room in chalet,33,Catherine,290,4.77,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n523 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n523 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Chambre agrĂ©able au cÅ“ur d'un quartier sympa,Private room in house,65,Christophe,72,4.74,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n72 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n72 Reviews']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Chambre privĂ©e proche centre ville,Private room in house,36,Josiane Et Raymond,88,4.65,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n166 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n166 Reviews']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Maison et Jardin Ă  2 pas du Port -jusqu'Ă  7 pers,Entire home,105,StĂ©phanie,66,4.7,"['7 guests', '3 bedrooms', '4 beds', '3 baths', '\U000f0004\n66 Reviews', '\U000f0019\nVerified']","[""['7 guests'"", "" '3 bedrooms'"", "" '4 beds'"", "" '3 baths'"", "" '\\U000f0004\\n66 Reviews'"", "" '\\U000f0019\\nVerified']""]",7, '3 bedrooms', '4 beds', '3 baths',3,4,3
LaRochelle,Chambre chez l'habitant de 11 mÂ² au calme,Private room in house,25,Severine,23,4.83,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n162 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,ABRI COTIER DE CHARME ENTRE MER ET FORET,Entire home,250,Christophe,7,5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n51 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n51 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,Location de charme pour couple spa et sauna privĂ©s,Entire home,187,ClĂ©ment,70,4.99,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n104 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n104 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Chambre d'HĂ´tes de charme,Private room in bed and breakfast,95,Luc,48,4.98,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n48 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n48 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Studio Ă  5 minutes du centre de La Rochelle,Entire home,69,Laurence,75,4.82,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n77 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n77 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Chambre pour 4 entre plage, port et ville",Private room in house,60,Jean-Marie,98,4.46,"['4 guests', '1 bedroom', '5 beds', '1 private bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '5 beds'"", "" '1 private bath'"", "" '\\U000f0004\\n210 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '5 beds', '1 private bath',1,5,1
